,c_id,comment_author,thread_id,comment_date,CLASS
2331,c2484510676,ihearted,a55100770,02/07/2015,-1
2332,c2484591777,kylesmama926,a55089262,02/08/2015,1
2333,c2484743721,mmep2013,a55137385,02/09/2015,1
2334,c2484760628,chellbyk,a55137385,02/09/2015,1
2335,c2485020170,Donnabelle,a55218577,02/11/2015,-1
2336,c2485227107,CIAlove4ever,a55247020,02/13/2015,-1
2337,c2485239333,Groda,a55247020,02/13/2015,1
2338,c2485712424,WeRcelebr8ing,a55302664,02/18/2015,-1
2339,c2486329780,barbie1523,a55415644,02/23/2015,-1
2340,c2486349577,MamaB1110,a55435858,02/23/2015,-1
2341,c2486381702,GuessImAMommy,a55421758,02/24/2015,-1
2342,c2486889183,Rebeccalynne09,a55518769,02/27/2015,1
2343,c2487138832,ishouldbecleaning,a55558531,03/02/2015,-1
2344,c2487323142,MTCsMommy22,a55587022,03/03/2015,-1
2345,c2488012662,Mamabee2015,a55701691,03/09/2015,-1
2346,c2488346209,Garyswifey2013,a55752205,03/12/2015,-1
2347,c2488351008,aeiting,a55741123,03/12/2015,-1
2348,c2489442665,JaspersMommy100914,a55935193,03/22/2015,-1
2349,c2490895458,lovemababys,a56174437,04/04/2015,-1
2350,c2490960554,posnergy,a56176546,04/04/2015,-1
2351,c2491003914,Boysareablessing,a56187679,04/05/2015,-1
2352,c2491672503,lisasugar,a56276743,04/11/2015,-1
2353,c2492073084,rratsalexander,a56339503,04/15/2015,1
2354,c2492144578,burgdorfs,a56381644,04/15/2015,-1
2355,c2492233736,MomtooBof3,a56389489,04/16/2015,-1
2356,c2492523279,fragn,a56440069,04/19/2015,-1
2357,c2493058400,ajbmom14,a56528701,04/23/2015,-1
2358,c2493129247,Bella's Mommy 328,a56537731,04/24/2015,1
2359,c2493578514,Nicki703,a56612512,04/28/2015,-1
2360,c2493737965,MusicMom*Melissa,a56638528,04/29/2015,1
2361,c2493793442,Splendabean7,a56646451,04/30/2015,1
2362,c2494308889,jlyoungun,a56496382,05/05/2015,1
2363,c2494505325,DiamondSmash,a56764285,05/07/2015,-1
2364,c2494571850,mninij22,a56764285,05/07/2015,-1
2365,c2494878943,JaynC,a56828809,05/10/2015,-1
2366,c2494933693,EzraandElimom,a56835328,05/11/2015,-1
2367,c2495436035,BabyVega8,a56907559,05/15/2015,1
2368,c2495877366,Jsscuban,a56986363,05/20/2015,-1
2369,c2496348232,SitaSou,a57053752,05/25/2015,1
2370,c2496369825,jlsilvest23,a57076714,05/25/2015,-1
2371,c2496497408,yodelittlelady,a57098158,05/26/2015,-1
2372,c2496516891,leanne3185,a57101284,05/26/2015,-1
2373,c2496665153,BunnyChels,a57124885,05/28/2015,1
2374,c2496671059,Lynniemarie27,a57124885,05/28/2015,1
2375,c2496885818,cynthiaad,a57160909,05/30/2015,1
2376,c2496900962,trampswifey,a57157783,05/30/2015,-1
2377,c2497169028,BrynnAlyce,a57207979,06/01/2015,-1
2378,c2497235799,noodlebox1,a57219817,06/02/2015,1
2379,c2497247029,casslialogan,a57219817,06/02/2015,-1
2380,c2497575460,Koi88,a57273211,06/05/2015,-1
2381,c2497833636,amrshortstuff,a57304519,06/08/2015,-1
2382,c2498198193,Annadez,a57358774,06/11/2015,1
2383,c2498420478,EGBee,a57020038,06/13/2015,-1
2384,c2498425822,kelly825,a57387793,06/13/2015,-1
2385,c2498450105,Cclokk2,a57411454,06/13/2015,-1
2386,c2498750571,sfr0664,a57434629,06/16/2015,-1
2387,c2498787863,MiyaResse,a57460768,06/16/2015,-1
2388,c2498897693,isabellamarie_2010,a57468052,06/17/2015,-1
2389,c2498953701,BedStuymommy,a57493258,06/18/2015,-1
2390,c2498963208,cloudosaur,a57495781,06/18/2015,1
2391,c2499186689,Lavenderstrawbry,a57508609,06/20/2015,-1
2392,c2499588762,ricewine44,a57578602,06/24/2015,-1
2393,c2499633145,momiver,a57578602,06/24/2015,-1
2394,c2500011315,arcticbreeze76,a57658135,06/28/2015,-1
2395,c2500100420,eeguess,a57654793,06/29/2015,-1
2396,c2500284197,mtbskimom,a57704881,06/30/2015,-1
2397,c2500343755,Jme1008,a57714028,07/01/2015,-1
2398,c2500370557,Sunflowers92,a57714688,07/01/2015,-1
2399,c2500518638,bbmb61231,a57714688,07/02/2015,-1
2400,c2500667540,EricaDHouse,a57766183,07/04/2015,-1
2401,c2500817185,TClarke1984,a57790669,07/06/2015,-1
2402,c2500885319,Baby Tracy No 1,a57771862,07/06/2015,-1
2403,c2501022154,yolol0l0,a57828904,07/08/2015,-1
2404,c2501075160,VixenMama13,a57836812,07/08/2015,-1
2405,c2501251561,Lucky__Charms,a57866698,07/10/2015,1
2406,c2501318245,2015maybaby,a57866698,07/10/2015,-1
2407,c2501343754,Tisiphonie,a57590044,07/10/2015,-1
2408,c2501466403,AmandaJane80,a57894874,07/12/2015,1
2409,c2501568917,Doubletroublemum,a57911203,07/13/2015,-1
2410,c2501818722,oregonmom0606,a57961561,07/15/2015,1
2411,c2502350896,BeeAndBee,a58051351,07/20/2015,1
2412,c2502440397,scwboston,a58068022,07/21/2015,1
2413,c2502807891,candice93,a58103503,07/24/2015,1
2414,c2503621153,rebley1,a58271692,08/01/2015,-1
2415,c2503859034,Snowballer,a58313932,08/04/2015,-1
2416,c2503938973,~nAtAshA~,a58328035,08/04/2015,-1
2417,c2504014466,mamawietelman,a58341100,08/05/2015,-1
2418,c2504051534,NineElevenBaby,a58336753,08/05/2015,-1
2419,c2504623502,ChelDegs,a58438309,08/11/2015,1
2420,c2504719024,mommytofivelittles,a58449142,08/12/2015,-1
2421,c2504719208,babiwishes2,a58449142,08/12/2015,-1
2422,c2504819471,OneGirlandOneBoy,a58449142,08/13/2015,1
2423,c2505053881,Reshmioct2014,a58491604,08/15/2015,-1
2424,c2505157607,FTM2EIC,a58525030,08/16/2015,1
2425,c2506465922,Lindseydalla,a58728493,08/28/2015,-1
2426,c2506856600,MamaCapo,a58807402,09/01/2015,1
2427,c2507066588,mariadrz,a58839238,09/03/2015,-1
2428,c2507197397,bakeruva,a58857085,09/04/2015,1
2429,c2507521573,Groda,a58912330,09/08/2015,1
2430,c2507648352,Jensensmommy2015,a58936870,09/09/2015,-1
2431,c2507751066,Carolinaschick,a58952653,09/10/2015,-1
2432,c2507755164,crystalannelightfoot,a58952653,09/10/2015,1
2433,c2507756411,nelliebean99,a58954126,09/10/2015,1
2434,c2508198311,louly1,a59014345,09/14/2015,-1
2435,c2508308592,Babyliam66,a59038489,09/15/2015,-1
2436,c2508439766,theonlynej,a59058910,09/16/2015,1
2437,c2508480377,Sammsync,a59058910,09/17/2015,-1
2438,c2508782616,heatherlynn1215,a59082208,09/19/2015,1
2439,c2508867313,AlyssaRenee19,a59120626,09/20/2015,1
2440,c2508930258,Xpltrn,a59131555,09/21/2015,1
2441,c2508936751,AnnaRachel,a59131555,09/21/2015,1
2442,c2509024950,GiaMiranda,a59148223,09/22/2015,1
2443,c2510033240,Furbabymum,a59309359,10/01/2015,-1
2444,c2510043819,Astridfrog,a59309359,10/01/2015,-1
2445,c2510223594,kateygirl76,a59338225,10/03/2015,-1
2446,c2510233637,tabathadolley,a59340100,10/03/2015,1
2447,c2510284346,dewoman81,a59346349,10/03/2015,-1
2448,c2510404747,juliejwells,a58729528,10/05/2015,1
2449,c2510593175,Pumina,a58729528,10/07/2015,1
2450,c2510604592,moodog,a59399689,10/07/2015,-1
2451,c2510980150,lilfarm,a59449501,10/10/2015,-1
2452,c2511290441,relentlessnurse,a59486818,10/13/2015,-1
2453,c2511618829,MomaBaker,a59530234,10/16/2015,1
2454,c2511728370,Baker6114,a59576638,10/18/2015,1
2455,c2511830411,lisyonok18,a59586328,10/19/2015,-1
2456,c2511843784,jessica_2013,a59586328,10/19/2015,1
2457,c2512125701,bernadetteoc,a59630395,10/21/2015,-1
2458,c2512683722,Kristina929,a59722006,10/27/2015,-1
2459,c2512700417,mommy2collins,a59722006,10/27/2015,-1
2460,c2512723952,idkforsure,a59732416,10/27/2015,-1
2461,c2512724583,virginiaarmygal,a59732416,10/27/2015,-1
2462,c2512867215,CSouthMama,a59753179,10/28/2015,-1
2463,c2513446828,mechantemuffin,a59846410,11/03/2015,-1
2464,c2513544876,MiddleofnowhereMomma,a59862742,11/04/2015,-1
2465,c2513549848,Threeforus5,a59862742,11/04/2015,-1
2466,c2513752009,Heidifanning,a59891275,11/06/2015,1
2467,c2514048274,moodog,a59826103,11/09/2015,1
2468,c2514614384,soon2be3under3,a60027157,11/14/2015,-1
2469,c2515150508,SavanaRain,a60112609,11/19/2015,1
2470,c2515210023,mathewse85,a60122959,11/20/2015,-1
2471,c2515253482,Ferahtnrk,a60116815,11/20/2015,-1
2472,c2515304275,Pafirstimemama,a60100294,11/21/2015,1
2473,c2515722285,Ferahtnrk,a60116815,11/25/2015,1
2474,c2515746218,2tazmama,a60207418,11/25/2015,1
2475,c2515765768,climbingmama,a60206656,11/26/2015,-1
2476,c2515802765,AngelMommy042,a60207418,11/26/2015,-1
2477,c2516374253,mvincent34,a60313015,12/03/2015,-1
2478,c2516412903,whyser,a60116815,12/03/2015,-1
2479,c2516415228,coffeenut0,a60313015,12/03/2015,-1
2480,c2516594175,rnbas07,a60346354,12/05/2015,1
2481,c2517077801,drazda,a60420448,12/10/2015,-1
2482,c2518940995,Squirrelg1rl,a60741766,12/30/2015,1
2483,c2520150423,mackenzie311,a60820363,01/11/2016,-1
2484,c2520207232,gavta,a60932923,01/12/2016,-1
2485,c2520319297,HEYYYthatsMINE,a60932923,01/13/2016,1
2486,c2520485380,brittanyleex3,a60990313,01/14/2016,1
2487,c2520598295,Kabennolesmom,a61007797,01/15/2016,-1
2488,c2520598998,Hismamabear34,a61007797,01/15/2016,-1
2489,c2520655050,Yousmellgreat,a61007797,01/16/2016,-1
2490,c2520667714,Jaysgirl25,a61015261,01/16/2016,-1
2491,c2520729127,biancaginger,a61027834,01/17/2016,-1
2492,c2521033240,skarida5,a61079317,01/20/2016,-1
2493,c2521059297,Homelivelove1,a59984197,01/20/2016,-1
2494,c2521144913,Slangvar,a61090952,01/21/2016,-1
2495,c2521356374,nicolegraves715,a61127548,01/23/2016,1
2496,c2521444419,mvincent34,a61140607,01/24/2016,-1
2497,c2521462991,Littlemerida,a61143112,01/24/2016,-1
2498,c2521560389,alexam26,a61158376,01/25/2016,-1
2499,c2521572740,frommhere2there,a61161184,01/25/2016,-1
2500,c2521623707,gainey_chick,a61164907,01/25/2016,1
2501,c2521715207,KRAMV,a61182145,01/26/2016,-1
2502,c2521812456,Rosiek88,a61197346,01/27/2016,-1
2503,c2521815409,Rosiek88,a61197346,01/27/2016,-1
2504,c2521923890,Hedi1982,a61215454,01/28/2016,-1
2505,c2522570785,DwilLife,a61318819,02/04/2016,-1
2506,c2522645093,gavta,a61332181,02/05/2016,-1
2507,c2523011472,Mommy2MandE,a61380994,02/09/2016,-1
2508,c2523055816,Jme1008,a61395460,02/09/2016,-1
2509,c2523332985,LadyOnFire06,a61441624,02/12/2016,-1
2510,c2523548232,BeachieK,a61471063,02/15/2016,-1
2511,c2523616820,kate005,a61471063,02/15/2016,1
2512,c2523666385,savyrose27,a61495315,02/16/2016,-1
2513,c2523676291,Calliejae,a61496329,02/16/2016,-1
2514,c2523756039,JGKR,a61511176,02/17/2016,-1
2515,c2523865743,MarieAntoinette1,a61528528,02/18/2016,1
2516,c2523954958,ahughes09,a61542085,02/19/2016,1
2517,c2523990618,mariav33,a61544728,02/19/2016,1
2518,c2523991545,Runningforit,a61544728,02/19/2016,1
2519,c2524160254,Here2Socialize,a61550476,02/21/2016,-1
2520,c2524467326,Luckyducky135,a61624942,02/24/2016,1
2521,c2524473390,TheMsFish,a61624942,02/24/2016,1
2522,c2524869794,Baybee16,a61686397,02/29/2016,-1
2523,c2525149278,Alirae87,a61732597,03/03/2016,1
2524,c2525535196,KRAMV,a61763686,03/07/2016,-1
2525,c2525705593,KrazyKittyLady,a61813705,03/09/2016,1
2526,c2525775148,thesarabree,a61831543,03/10/2016,-1
2527,c2525815232,VelmaValento,a61831543,03/10/2016,-1
2528,c2525821529,nettedavid,a61831543,03/10/2016,-1
2529,c2526168250,mandainny,a61890529,03/14/2016,1
2530,c2526263443,LaurenH527,a61909306,03/15/2016,1
2531,c2526263886,Steph82418,a61909306,03/15/2016,1
2532,c2526514390,SighYawn,a61949224,03/18/2016,1
2533,c2526592345,laytonb,a61949224,03/19/2016,1
2534,c2527099551,AudreysmommaKat,a62040763,03/24/2016,-1
2535,c2527521983,Mommacaitlyn,a62108662,03/30/2016,-1
2536,c2527523574,bhartman3,a62092768,03/30/2016,1
2537,c2527807658,Nikita65,a62150098,04/02/2016,-1
2538,c2527828542,dare2dream24,a62153353,04/02/2016,-1
2539,c2527989137,KayJay03,a62177359,04/04/2016,-1
2540,c2528324961,KRAMV,a62220160,04/07/2016,-1
2541,c2528328449,DizzyLove525,a62228467,04/07/2016,1
2542,c2528348634,ewall86,a62220160,04/07/2016,1
2543,c2528521081,JessG2014,a62256613,04/09/2016,1
2544,c2529028722,2013isouryear,a62336662,04/15/2016,1
2545,c2529414095,Grimkitty1,a59399689,04/20/2016,-1
2546,c2529721606,imkelz,a62444158,04/24/2016,1
2547,c2529735585,KimLime,a62444158,04/24/2016,1
2548,c2529792851,bacllns,a62457955,04/25/2016,-1
2549,c2529805034,Bumpski30,a62457955,04/25/2016,-1
2550,c2530004397,newmommy51112,a62490091,04/27/2016,1
2551,c2530005174,Nikki0585,a62490091,04/27/2016,1
2552,c2530201452,BlueOrchids30,a62516641,04/29/2016,1
2553,c2530402858,CCB157,a62534113,05/02/2016,1
2554,c2530593345,GracieLynne87,a62577511,05/04/2016,1
2555,c2530807901,Mccalhoon,a62591980,05/07/2016,-1
2556,c2530844732,meowkittymeowkitty,a62615533,05/07/2016,1
2557,c2531217800,hopeful *1*,a62674573,05/12/2016,1
2558,c2531330115,ash_salz,a62432998,05/13/2016,-1
2559,c2531874019,Amitey1,a62766208,05/20/2016,-1
2560,c2532199500,chickenlady78,a62805625,05/24/2016,-1
2561,c2532210063,Mistymorning20,a62821501,05/24/2016,-1
2562,c2532354330,ricerice,a62822323,05/26/2016,-1
2563,c2532450200,sdav508,a62862868,05/27/2016,-1
2564,c2532460326,AnyaCali,a62862868,05/27/2016,-1
2565,c2532460910,Kusch17,a62862868,05/27/2016,1
2566,c2532784733,Miolor,a62720431,06/01/2016,1
2567,c2533002771,Carolinaschick,a62945962,06/04/2016,-1
2568,c2533429240,Mar3312,a63012562,06/10/2016,-1
2569,c2533503348,knickema,a63026260,06/11/2016,-1
2570,c2534021313,Cherishthelove,a63104290,06/18/2016,-1
2571,c2534295380,NittanyMomma,a63151213,06/22/2016,-1
2572,c2534330530,mcleodmama,a63153028,06/22/2016,1
2573,c2534373674,SarahBeth36,a63151213,06/23/2016,1
2574,c2534375416,nsj240,a63163669,06/23/2016,1
2575,c2534381629,ladycoren87,a63153028,06/23/2016,1
2576,c2534450100,scorpionsojourn,a63171181,06/24/2016,-1
2577,c2534550376,oh.disastrous,a63188371,06/25/2016,-1
2578,c2534558722,Thoress,a63188371,06/25/2016,-1
2579,c2534646828,tmn2011,a63201883,06/26/2016,-1
2580,c2534819089,dmarielauch,a63151213,06/29/2016,-1
2581,c2534855864,myriamc96,a63236632,06/29/2016,-1
2582,c2534864155,June20th2015,a63236632,06/29/2016,-1
2583,c2534918084,lilac101,a63185890,06/30/2016,1
2584,c2535216827,hiddencat,a63089305,07/04/2016,-1
2585,c2535222665,Verity9,a63089305,07/04/2016,-1
2586,c2535247677,PlusSizeMomma0516,a63298894,07/05/2016,1
2587,c2535247955,RustyShakleford,a63298894,07/05/2016,1
2588,c2535281802,Lottiesmomma,a63298894,07/05/2016,-1
2589,c2535355520,MrsMaris5,a63315649,07/06/2016,-1
2590,c2535368246,MamaParadise,a63315649,07/06/2016,-1
2591,c2535384288,kdev8712,a63322318,07/06/2016,-1
2592,c2536427515,suzaku,a63369643,07/21/2016,-1
2593,c2536744672,allweneedisalli,a63542755,07/25/2016,1
2594,c2536801539,Jsscuban,a63546676,07/26/2016,-1
2595,c2537276597,Ccarter88,a63625042,08/01/2016,-1
2596,c2537565588,Ladyc2016,a63625042,08/05/2016,-1
2597,c2537870442,MamaWendell,a63581584,08/10/2016,1
2598,c2538175981,MrsGarcia114,a63774577,08/14/2016,-1
2599,c2538181492,daffodils07,a63581584,08/14/2016,-1
2600,c2539800935,wtg's momma,a64033267,09/06/2016,-1
2601,c2539822761,amersd,a64000162,09/06/2016,-1
2602,c2540120399,Superaichan,a64085239,09/11/2016,-1
2603,c2540132144,kyleighsmom81,a64086145,09/11/2016,1
2604,c2540410809,BabyGBG,a64123780,09/15/2016,-1
2605,c2540466652,jstinson89,a64140556,09/16/2016,-1
2606,c2540544849,emtmedic17,a64086145,09/17/2016,-1
2607,c2540697762,Gram Urr Poe Lease,a64176232,09/19/2016,1
2608,c2540699917,ohpaulina,a64178128,09/19/2016,-1
2609,c2540750944,Ej2815,a64180072,09/20/2016,-1
2610,c2541016034,pmartin678,a64226116,09/23/2016,1
2611,c2541156658,Pineapplepirate,a64251628,09/26/2016,-1
2612,c2541222798,Angelknitter12,a64261750,09/27/2016,-1
2613,c2541607760,quietkitten,a64320589,10/03/2016,1
2614,c2541866891,Threeforus5,a64365577,10/06/2016,-1
2615,c2541867371,edenfam,a64365577,10/06/2016,-1
2616,c2542022299,babybullock316,a64386253,10/09/2016,1
2617,c2542183965,Green_Leaf,a64415686,10/12/2016,1
2618,c2542328444,bestmommy65,a64437586,10/14/2016,-1
2619,c2542604855,Beautisme,a64482952,10/18/2016,-1
2620,c2543000226,Jensim13,a64551019,10/25/2016,-1
2621,c2543057467,chellebelle714,a64560379,10/25/2016,1
2622,c2543057477,Drcy88,a64560379,10/25/2016,-1
2623,c2543242539,Sunflower827,a64589344,10/28/2016,1
2624,c2543381881,sirichy,a64612030,10/30/2016,-1
2625,c2543511458,Omaha18,a64633267,11/01/2016,-1
2626,c2543524298,Little_Duckling,a64633267,11/02/2016,1
2627,c2543701567,kendra2305,a64639192,11/04/2016,1
2628,c2543737533,LionMomOf2,a64668142,11/05/2016,-1
2629,c2543958906,bonnieball,a64699063,11/08/2016,-1
2630,c2544626354,Ambir1004,a64799785,11/18/2016,-1
2631,c2544678258,ksanders26,a64812028,11/19/2016,-1
2632,c2544894199,Mamamck16,a64846045,11/22/2016,1
2633,c2544907995,socialite_baby,a64846045,11/23/2016,-1
2634,c2545130001,HappyHomeschooler5,a64863541,11/27/2016,-1
2635,c2545345049,Cyprinidae,a64926307,12/01/2016,1
2636,c2545424188,Mommaofboys13,a64939450,12/02/2016,1
2637,c2545862866,Merry4bebe,a65004457,12/09/2016,1
2638,c2545997329,purpleartist,a65030674,12/12/2016,-1
2639,c2546154151,mrstodd3,a65058322,12/14/2016,-1
2640,c2546232050,MiddleEarthMommie,a65052061,12/16/2016,-1
2641,c2546555333,tabitha_wallen,a65122840,12/21/2016,-1
2642,c2546988580,vaptek,a65186677,12/29/2016,-1
2643,c2547011590,MissesWoodward,a65198026,12/30/2016,-1
2644,c2547022582,Joelsoldmom,a65198026,12/30/2016,-1
2645,c2547514450,mrstodd3,a65278348,01/07/2017,-1
2646,c2547786336,Nat9685,a65314918,01/11/2017,1
2647,c2547834303,JessPA12,a65323654,01/12/2017,-1
2648,c2547927553,jordismama,a65343790,01/13/2017,-1
2649,c2548158503,CoolWeatherMom,a65369707,01/17/2017,-1
2650,c2548238327,Nat924,a65369707,01/18/2017,1
2651,c2548350424,mrsbbouch,a65404282,01/20/2017,1
2652,c2549546039,FromNYtoTX,a65558374,02/08/2017,-1
2653,c2549556149,Ponygirladc,a65588611,02/08/2017,-1
2654,c2549626227,AustinAllen,a65614189,02/09/2017,-1
2655,c2549633044,LovelyLiz3,a65588983,02/09/2017,-1
2656,c2549785756,strawberrymojito,a65637997,02/12/2017,-1
2657,c2549894439,reds3690,a65655754,02/14/2017,-1
2658,c2550250783,Jaybees877,a65717281,02/20/2017,1
2659,c2550545482,jackyjb,a65757448,02/26/2017,-1
2660,c2550573714,tracylynn,a65770696,02/26/2017,-1
2661,c2550779222,Yoginilaurel,a65804986,03/02/2017,-1
2662,c2550865048,paloma14001,a65819290,03/03/2017,-1
2663,c2550888954,Kaje06013,a65823391,03/04/2017,-1
2664,c2551129331,Heda0716,a65864122,03/08/2017,1
2665,c2551419781,mulletluvr1011,a65909122,03/14/2017,-1
2666,c2551687345,TreatsforLlamas,a65952454,03/19/2017,-1
2667,c2551884545,Mrs.L.11-5-06,a65985103,03/22/2017,-1
2668,c2552748853,novem15baby,a66121720,04/07/2017,-1
2669,c2552799463,ShandyHeine,a66121720,04/08/2017,-1
2670,c2552839938,tinker1218,a66134431,04/09/2017,-1
2671,c2552843689,Val3709,a66134431,04/09/2017,1
2672,c2552947044,akc815,a66152803,04/11/2017,-1
2673,c2552987307,ajewel042880,a66159025,04/12/2017,1
2674,c2553010641,Mama2Stepmama,a66157138,04/12/2017,-1
2675,c2553123728,RedElisa,a66180352,04/14/2017,1
2676,c2553165085,TeenyVizz,a66184858,04/15/2017,-1
2677,c2553165480,smallandfierce,a66183451,04/15/2017,-1
2678,c2553171715,sarahw43,a66181969,04/15/2017,-1
2679,c2553187801,GrandIsp,a66183451,04/16/2017,-1
2680,c2553449381,tbuzzo,a66186868,04/20/2017,-1
2681,c2554229761,Sugarfreehoney,a66349876,05/04/2017,-1
2682,c2554447218,Pean81,a66349876,05/08/2017,1
2683,c2554874423,AutumnMomma02,a66453322,05/16/2017,1
2684,c2554876904,Taybird,a66453559,05/16/2017,-1
2685,c2554885665,Hairstylistmommy89,a66453322,05/17/2017,-1
2686,c2554886987,BuffySummers97,a66453559,05/17/2017,1
2687,c2555014225,KJ1017,a66465391,05/19/2017,-1
2688,c2555117580,Rysma007,a66453391,05/21/2017,-1
2689,c2555386990,michellek0125,a66531220,05/26/2017,1
2690,c2555396235,Austinjourno,a66531220,05/26/2017,-1
2691,c2555438997,March2017baby,a66523912,05/27/2017,1
2692,c2555562718,Lor89,a66562180,05/30/2017,1
2693,c2555703991,JaegerDerNacht,a66587005,06/01/2017,-1
2694,c2555836326,JAHHandaBaby,a66582454,06/04/2017,1
2695,c2556167177,jackyjb,a66576397,06/10/2017,1
2696,c2556425592,p321456987,a66704302,06/15/2017,-1
2697,c2556492200,Felneal,a66704146,06/16/2017,-1
2698,c2556986661,MauraCy,a66796018,06/27/2017,-1
2699,c2557294301,JustMeMarcie,a66835234,07/03/2017,-1
2700,c2557426967,AliciaKaye86,a66850573,07/06/2017,-1
2701,c2557921046,Oskitchen,a66955306,07/15/2017,1
2702,c2558235614,hadwilo,a67003525,07/21/2017,-1
2703,c2558275258,Lonaneomaflame,a67013047,07/22/2017,-1
2704,c2559091095,MizzTelila,a67155643,08/07/2017,1
2705,c2559231172,PollyEsther9,a67179394,08/09/2017,1
2706,c2559256028,ascooper958,a67183024,08/10/2017,-1
2707,c2559726499,jerriblank,a67258369,08/19/2017,-1
2708,c2559832226,seashoreduck,a67278697,08/21/2017,-1
2709,c2559984153,FirstTimeMomma82,a67305937,08/24/2017,1
2710,c2560158373,LlamaMama0803,a67334824,08/28/2017,-1
2711,c2560195718,aeck57,a67314772,08/29/2017,1
2712,c2560265761,Kooritachi,a67334824,08/30/2017,1
2713,c2560309966,jordismama,a67269253,08/31/2017,1
2714,c2560311963,jordismama,a67269253,08/31/2017,-1
2715,c2560390735,AydriaandFamily,a67364791,09/02/2017,-1
2716,c2561162801,Amber95822,a67509958,09/19/2017,-1
2717,c2561165756,kissfive,a67509958,09/19/2017,1
2718,c2561254901,Spawning,a67526974,09/21/2017,-1
2719,c2561371372,Chinotto,a67544440,09/23/2017,1
2720,c2561375607,TwinkleSpring,a67544440,09/24/2017,-1
2721,c2561378586,besi8407,a67544440,09/24/2017,-1
2722,c2561529715,Megs238,a67569913,09/27/2017,1
2723,c2561704761,Cinanemone,a67580374,10/01/2017,-1
2724,c2561845689,wareduckbears,a67621828,10/04/2017,-1
2725,c2561905313,Mushiemouse,a67626742,10/05/2017,-1
2726,c2561958835,megm10,a67641784,10/06/2017,-1
2727,c2561979796,liss0916,a67642636,10/07/2017,1
2728,c2562358436,TamNoa,a67704058,10/15/2017,-1
2729,c2562381868,SweetTea119,a67704058,10/16/2017,-1
2730,c2562389255,RainbowLaur12,a67704058,10/16/2017,-1
2731,c2562803707,Whatwhat2468,a67783078,10/25/2017,-1
2732,c2562834445,Dillmia,a67788139,10/26/2017,-1
2733,c2562929117,Simba214,a67803931,10/28/2017,-1
2734,c2563076026,BamaMommy2BeAgain,a67827268,10/31/2017,-1
2735,c2563365929,Srstevens,a67878130,11/07/2017,1
2736,c2563530828,BabyD7-12-08,a67905004,11/10/2017,1
2737,c2563813553,1982nodak,a67949554,11/17/2017,1
2738,c2564049559,MDunn07,a67990339,11/23/2017,-1
2739,c2564246523,liswithans,a68034718,11/28/2017,1
2740,c2564259281,1982nodak,a68037004,11/29/2017,-1
2741,c2564439509,CrochetCrazy,a68067619,12/03/2017,1
2742,c2564603079,GeorgiaMama26,a68098582,12/07/2017,1
2743,c2564604174,d0lphn,a68098582,12/07/2017,1
2744,c2565014856,Mickeygees,a68169943,12/17/2017,-1
2745,c2565109571,honeybee2381,a68184550,12/19/2017,1
2746,c2565333085,elfkin2001,a68219593,12/26/2017,-1
2747,c2565548988,NeffLovesFluff,a68248087,12/31/2017,-1
2748,c2565580048,JudiAU,a68213755,01/01/2018,1
2749,c2565591211,lindsay881,a68248087,01/01/2018,-1
2750,c2566356119,bensmom010106,a68388334,01/16/2018,-1
2751,c2566491026,YummyYumTum,a68416102,01/19/2018,-1
2752,c2566610206,savyrose27,a68433088,01/21/2018,1
2753,c2566897941,TotesPregnantMomma,a68480956,01/26/2018,-1
2754,c2567141813,Mamaems14,a68519521,01/31/2018,1
2755,c2567218637,fences,a68519521,02/02/2018,1
2756,c2567323176,silvach22,a68546095,02/04/2018,-1
2757,c2567419200,ScarlettMonroe'sMom,a68567620,02/06/2018,-1
2758,c2567662886,TristanKensie,a68606611,02/11/2018,-1
2759,c2567676293,Chicagogirl49,a68606611,02/11/2018,1
2760,c2567779149,CherBearly,a68606611,02/13/2018,1
2761,c2568236435,Gijess1211,a68716387,02/23/2018,-1
2762,c2568242676,Gijess1211,a68716387,02/23/2018,-1
2763,c2568291978,*nina*,a68736034,02/24/2018,-1
2764,c2568463207,dgyLV,a68764108,02/28/2018,1
2765,c2568734459,Ness119,a68808703,03/06/2018,-1
2766,c2568807197,mea_gann,a68820859,03/08/2018,-1
2767,c2568838174,Jemmaris,a68824807,03/08/2018,-1
2768,c2569105809,JuliannaMM,a68861275,03/15/2018,-1
2769,c2569387100,JLock17,a68901025,03/21/2018,1
2770,c2569496912,raisingtobias,a68931079,03/23/2018,-1
2771,c2569667298,Timberlee123,a68956351,03/27/2018,-1
2772,c2570004742,mirabellee,a69011560,04/04/2018,1
2773,c2570433662,ShannonMariePark,a69078595,04/14/2018,-1
2774,c2570457022,elfkin2001,a69082594,04/14/2018,1
2775,c2570586529,AlwaysGab,a69102109,04/17/2018,-1
2776,c2570704080,dontod,a69118838,04/19/2018,-1
2777,c2570773248,jj1009,a69124736,04/21/2018,1
2778,c2570852806,LunacyIsKnocking,a69140042,04/23/2018,1
2779,c2570938853,MommaWillBe,a69156863,04/25/2018,-1
2780,c2571883207,MandD2018,a69270602,05/17/2018,-1
2781,c2571889558,nurseymama779,a69305135,05/17/2018,1
2782,c2572421834,Rekenney3,a69386447,05/29/2018,1
2783,c2572591341,mtbskimom,a69409076,06/02/2018,-1
2784,c2572786024,Margaritkas,a69436727,06/06/2018,-1
